derived_from_real_fields,dominant_estimate_confidence,estimated_or_synthetic_fields,missing_fields,player_name,player_wc_id,real_structured_fields,team_wc_id,year
17,C,15,1,Arkadiusz Radomski,player_p_52481_2006,9,team_poland_2006,2006
17,C,15,1,Dariusz Dudka,player_p_02210_2006,9,team_poland_2006,2006
17,C,15,1,Mariusz Lewandowski,player_p_97704_2006,9,team_poland_2006,2006
17,C,15,1,Bartosz Bosacki,player_p_37586_2006,9,team_poland_2006,2006
16,D,15,2,Piotr Giza,player_p_41668_2006,9,team_poland_2006,2006
17,C,15,1,Ireneusz Jeleń,player_p_13524_2006,9,team_poland_2006,2006
16,D,15,2,Łukasz Fabiański,player_p_57476_2006,9,team_poland_2006,2006
17,C,15,1,Paweł Brożek,player_p_67164_2006,9,team_poland_2006,2006
17,C,15,1,not applicable Ricardo,player_p_45712_2006,9,team_portugal_2006,2006
17,C,15,1,Paulo Ferreira,player_p_16378_2006,9,team_portugal_2006,2006
17,C,15,1,Marco Caneira,player_p_48643_2006,9,team_portugal_2006,2006
17,C,15,1,Ricardo Costa,player_p_55321_2006,9,team_portugal_2006,2006
17,C,15,1,Fernando Meira,player_p_53943_2006,9,team_portugal_2006,2006
17,C,15,1,not applicable Costinha,player_p_80908_2006,9,team_portugal_2006,2006
17,C,15,1,Luís Figo,player_p_57496_2006,9,team_portugal_2006,2006
17,C,15,1,not applicable Petit,player_p_92307_2006,9,team_portugal_2006,2006
17,C,15,1,not applicable Pauleta,player_p_57982_2006,9,team_portugal_2006,2006
17,C,15,1,Hugo Viana,player_p_83823_2006,9,team_portugal_2006,2006
17,C,15,1,not applicable Simão,player_p_32279_2006,9,team_portugal_2006,2006
16,D,15,2,not applicable Quim,player_p_86534_2006,9,team_portugal_2006,2006
17,C,15,1,not applicable Miguel,player_p_28497_2006,9,team_portugal_2006,2006
17,C,15,1,Nuno Valente,player_p_62437_2006,9,team_portugal_2006,2006
17,C,15,1,Luís Boa Morte,player_p_68375_2006,9,team_portugal_2006,2006
17,C,15,1,Ricardo Carvalho,player_p_37760_2006,9,team_portugal_2006,2006
17,C,15,1,Cristiano Ronaldo,player_p_70442_2006,9,team_portugal_2006,2006
17,C,15,1,not applicable Maniche,player_p_17581_2006,9,team_portugal_2006,2006
17,C,15,1,not applicable Tiago,player_p_21434_2006,9,team_portugal_2006,2006
17,C,15,1,not applicable Deco,player_p_96343_2006,9,team_portugal_2006,2006
17,C,15,1,Nuno Gomes,player_p_57631_2006,9,team_portugal_2006,2006
16,D,15,2,Paulo Santos,player_p_55784_2006,9,team_portugal_2006,2006
17,C,15,1,Hélder Postiga,player_p_83900_2006,9,team_portugal_2006,2006
16,D,15,2,Mohamed Al-Deayea,player_p_12996_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Ahmed Al-Dokhi,player_p_53448_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Redha Tukar,player_p_90725_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Hamad Al-Montashari,player_p_48279_2006,9,team_saudi_arabia_2006,2006
16,D,15,2,Naif Al-Qadi,player_p_84226_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Omar Al-Ghamdi,player_p_00585_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Mohammed Ameen,player_p_21753_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Mohammed Noor,player_p_90435_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Sami Al-Jaber,player_p_88041_2006,9,team_saudi_arabia_2006,2006
16,D,15,2,Mohammad Al-Shalhoub,player_p_11262_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Saad Al-Harthi,player_p_88984_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Abdulaziz Al-Khathran,player_p_76946_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Hussein Abdulghani,player_p_77199_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Saud Kariri,player_p_50973_2006,9,team_saudi_arabia_2006,2006
16,D,15,2,Ahmed Al-Bahri,player_p_58952_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Khaled Aziz,player_p_66016_2006,9,team_saudi_arabia_2006,2006
16,D,15,2,Mohamed Al-Bishi,player_p_60833_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Nawaf Al-Temyat,player_p_20886_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Mohammad Massad,player_p_33367_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Yasser Al-Qahtani,player_p_87114_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Mabrouk Zaid,player_p_99270_2006,9,team_saudi_arabia_2006,2006
16,D,15,2,Mohammad Khouja,player_p_95677_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Malek Mouath,player_p_69611_2006,9,team_saudi_arabia_2006,2006
17,C,15,1,Dragoslav Jevrić,player_p_34336_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Ivan Ergić,player_p_41907_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Ivica Dragutinović,player_p_50226_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Igor Duljaj,player_p_08415_2006,9,team_serbia_and_montenegro_2006,2006
16,D,15,2,Nemanja Vidić,player_p_68901_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Goran Gavrančić,player_p_41962_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Ognjen Koroman,player_p_50012_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Mateja Kežman,player_p_37893_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Savo Milošević,player_p_48250_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Dejan Stanković,player_p_22793_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Predrag Đorđević,player_p_33481_2006,9,team_serbia_and_montenegro_2006,2006
16,D,15,2,Oliver Kovačević,player_p_48430_2006,9,team_serbia_and_montenegro_2006,2006
16,D,15,2,Dušan Basta,player_p_58429_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Nenad Đorđević,player_p_64659_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Milan Dudić,player_p_79645_2006,9,team_serbia_and_montenegro_2006,2006
16,D,15,2,Dušan Petković,player_p_08113_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Albert Nađ,player_p_85128_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Zvonimir Vukić,player_p_25611_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Nikola Žigić,player_p_18094_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Mladen Krstajić,player_p_55456_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Danijel Ljuboja,player_p_87039_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Saša Ilić,player_p_05783_2006,9,team_serbia_and_montenegro_2006,2006
16,D,15,2,Vladimir Stojković,player_p_46403_2006,9,team_serbia_and_montenegro_2006,2006
17,C,15,1,Woon-jae Lee,player_p_95122_2006,9,team_south_korea_2006,2006
17,C,15,1,Young-chul Kim,player_p_94594_2006,9,team_south_korea_2006,2006
17,C,15,1,Dong-jin Kim,player_p_61550_2006,9,team_south_korea_2006,2006
17,C,15,1,Jin-cheul Choi,player_p_07865_2006,9,team_south_korea_2006,2006
17,C,15,1,Nam-il Kim,player_p_51785_2006,9,team_south_korea_2006,2006
17,C,15,1,Jin-kyu Kim,player_p_76780_2006,9,team_south_korea_2006,2006
17,C,15,1,Ji-sung Park,player_p_25724_2006,9,team_south_korea_2006,2006
16,D,15,2,Do-heon Kim,player_p_65040_2006,9,team_south_korea_2006,2006
17,C,15,1,Jung-hwan Ahn,player_p_26616_2006,9,team_south_korea_2006,2006
17,C,15,1,Chu-young Park,player_p_06608_2006,9,team_south_korea_2006,2006
17,C,15,1,Ki-hyeon Seol,player_p_56626_2006,9,team_south_korea_2006,2006
17,C,15,1,Young-pyo Lee,player_p_46519_2006,9,team_south_korea_2006,2006
17,C,15,1,Eul-yong Lee,player_p_60562_2006,9,team_south_korea_2006,2006
17,C,15,1,Chun-soo Lee,player_p_22338_2006,9,team_south_korea_2006,2006
16,D,15,2,Ji-hoon Baek,player_p_89943_2006,9,team_south_korea_2006,2006
16,D,15,2,Kyung-ho Chung,player_p_04977_2006,9,team_south_korea_2006,2006
17,C,15,1,Ho Lee,player_p_92775_2006,9,team_south_korea_2006,2006
17,C,15,1,Sang-sik Kim,player_p_56299_2006,9,team_south_korea_2006,2006
17,C,15,1,Jae-jin Cho,player_p_20248_2006,9,team_south_korea_2006,2006
16,D,15,2,Yong-dae Kim,player_p_50318_2006,9,team_south_korea_2006,2006
16,D,15,2,Young-kwang Kim,player_p_08539_2006,9,team_south_korea_2006,2006
17,C,15,1,Chong-gug Song,player_p_83544_2006,9,team_south_korea_2006,2006
16,D,15,2,Won-hee Cho,player_p_55485_2006,9,team_south_korea_2006,2006
17,C,15,1,Iker Casillas,player_p_61793_2006,9,team_spain_2006,2006
17,C,15,1,Míchel Salgado,player_p_63942_2006,9,team_spain_2006,2006
17,C,15,1,Mariano Pernía,player_p_28485_2006,9,team_spain_2006,2006
17,C,15,1,Carlos Marchena,player_p_15314_2006,9,team_spain_2006,2006
17,C,15,1,Carles Puyol,player_p_51089_2006,9,team_spain_2006,2006
17,C,15,1,David Albelda,player_p_21683_2006,9,team_spain_2006,2006
17,C,15,1,not applicable Raúl,player_p_24556_2006,9,team_spain_2006,2006
17,C,15,1,not applicable Xavi,player_p_29415_2006,9,team_spain_2006,2006
17,C,15,1,Fernando Torres,player_p_71661_2006,9,team_spain_2006,2006
17,C,15,1,José Antonio Reyes,player_p_83711_2006,9,team_spain_2006,2006
17,C,15,1,Luis García,player_p_25905_2006,9,team_spain_2006,2006
17,C,15,1,Antonio López,player_p_13964_2006,9,team_spain_2006,2006
17,C,15,1,Andrés Iniesta,player_p_56330_2006,9,team_spain_2006,2006
17,C,15,1,Xabi Alonso,player_p_73924_2006,9,team_spain_2006,2006
17,C,15,1,Sergio Ramos,player_p_89177_2006,9,team_spain_2006,2006
17,C,15,1,Marcos Senna,player_p_82549_2006,9,team_spain_2006,2006
17,C,15,1,not applicable Joaquín,player_p_70144_2006,9,team_spain_2006,2006
17,C,15,1,Cesc Fàbregas,player_p_81297_2006,9,team_spain_2006,2006
17,C,15,1,Santiago Cañizares,player_p_16059_2006,9,team_spain_2006,2006
17,C,15,1,not applicable Juanito,player_p_51440_2006,9,team_spain_2006,2006
17,C,15,1,David Villa,player_p_49097_2006,9,team_spain_2006,2006
17,C,15,1,Pablo Ibáñez,player_p_73344_2006,9,team_spain_2006,2006
16,D,15,2,Pepe Reina,player_p_44334_2006,9,team_spain_2006,2006
17,C,15,1,Andreas Isaksson,player_p_47401_2006,9,team_sweden_2006,2006
16,D,15,2,Mikael Nilsson,player_p_75070_2006,9,team_sweden_2006,2006
17,C,15,1,Olof Mellberg,player_p_06256_2006,9,team_sweden_2006,2006
17,C,15,1,Teddy Lučić,player_p_30568_2006,9,team_sweden_2006,2006
17,C,15,1,Erik Edman,player_p_35312_2006,9,team_sweden_2006,2006
17,C,15,1,Tobias Linderoth,player_p_05583_2006,9,team_sweden_2006,2006
17,C,15,1,Niclas Alexandersson,player_p_42808_2006,9,team_sweden_2006,2006
17,C,15,1,Anders Svensson,player_p_85432_2006,9,team_sweden_2006,2006
17,C,15,1,Freddie Ljungberg,player_p_84022_2006,9,team_sweden_2006,2006
17,C,15,1,Zlatan Ibrahimović,player_p_80105_2006,9,team_sweden_2006,2006
17,C,15,1,Henrik Larsson,player_p_42895_2006,9,team_sweden_2006,2006
16,D,15,2,John Alvbåge,player_p_02115_2006,9,team_sweden_2006,2006
17,C,15,1,Petter Hansson,player_p_20273_2006,9,team_sweden_2006,2006
16,D,15,2,Fredrik Stenman,player_p_19165_2006,9,team_sweden_2006,2006
16,D,15,2,Karl Svensson,player_p_44340_2006,9,team_sweden_2006,2006
17,C,15,1,Kim Källström,player_p_73608_2006,9,team_sweden_2006,2006
17,C,15,1,Johan Elmander,player_p_79017_2006,9,team_sweden_2006,2006
17,C,15,1,Mattias Jonson,player_p_20557_2006,9,team_sweden_2006,2006
16,D,15,2,Daniel Andersson,player_p_62207_2006,9,team_sweden_2006,2006
17,C,15,1,Marcus Allbäck,player_p_45212_2006,9,team_sweden_2006,2006
17,C,15,1,Christian Wilhelmsson,player_p_65907_2006,9,team_sweden_2006,2006
16,D,15,2,Markus Rosenberg,player_p_07148_2006,9,team_sweden_2006,2006
17,C,15,1,Rami Shaaban,player_p_95996_2006,9,team_sweden_2006,2006
17,C,15,1,Pascal Zuberbühler,player_p_38789_2006,9,team_switzerland_2006,2006
17,C,15,1,Johan Djourou,player_p_25758_2006,9,team_switzerland_2006,2006
17,C,15,1,Ludovic Magnin,player_p_82814_2006,9,team_switzerland_2006,2006
17,C,15,1,Philippe Senderos,player_p_94161_2006,9,team_switzerland_2006,2006
17,C,15,1,Xavier Margairaz,player_p_63929_2006,9,team_switzerland_2006,2006
17,C,15,1,Johann Vogel,player_p_17148_2006,9,team_switzerland_2006,2006
17,C,15,1,Ricardo Cabanas,player_p_11817_2006,9,team_switzerland_2006,2006
17,C,15,1,Raphaël Wicky,player_p_56006_2006,9,team_switzerland_2006,2006
17,C,15,1,Alexander Frei,player_p_61684_2006,9,team_switzerland_2006,2006
17,C,15,1,Daniel Gygax,player_p_35674_2006,9,team_switzerland_2006,2006
17,C,15,1,Marco Streller,player_p_87221_2006,9,team_switzerland_2006,2006
16,D,15,2,Diego Benaglio,player_p_46325_2006,9,team_switzerland_2006,2006
17,C,15,1,Stéphane Grichting,player_p_49127_2006,9,team_switzerland_2006,2006
16,D,15,2,David Degen,player_p_06129_2006,9,team_switzerland_2006,2006
16,D,15,2,Blerim Džemaili,player_p_35818_2006,9,team_switzerland_2006,2006
17,C,15,1,Tranquillo Barnetta,player_p_97143_2006,9,team_switzerland_2006,2006
17,C,15,1,Christoph Spycher,player_p_10953_2006,9,team_switzerland_2006,2006
17,C,15,1,Mauro Lustrinelli,player_p_46417_2006,9,team_switzerland_2006,2006
17,C,15,1,Valon Behrami,player_p_54713_2006,9,team_switzerland_2006,2006
17,C,15,1,Patrick Müller,player_p_37656_2006,9,team_switzerland_2006,2006
16,D,15,2,Fabio Coltorti,player_p_07302_2006,9,team_switzerland_2006,2006
17,C,15,1,Hakan Yakin,player_p_59636_2006,9,team_switzerland_2006,2006
17,C,15,1,Philipp Degen,player_p_10789_2006,9,team_switzerland_2006,2006
16,D,15,2,Ouro-Nimini Tchagnirou,player_p_08028_2006,9,team_togo_2006,2006
17,C,15,1,Daré Nibombé,player_p_41085_2006,9,team_togo_2006,2006
17,C,15,1,Jean-Paul Abalo,player_p_03523_2006,9,team_togo_2006,2006
17,C,15,1,Emmanuel Adebayor,player_p_48772_2006,9,team_togo_2006,2006
17,C,15,1,Massamasso Tchangai,player_p_08365_2006,9,team_togo_2006,2006
17,C,15,1,Yao Aziawonou,player_p_43931_2006,9,team_togo_2006,2006
17,C,15,1,Moustapha Salifou,player_p_57309_2006,9,team_togo_2006,2006
17,C,15,1,Kuami Agboh,player_p_08310_2006,9,team_togo_2006,2006
17,C,15,1,Thomas Dossevi,player_p_12652_2006,9,team_togo_2006,2006
17,C,15,1,Chérif Touré Mamam,player_p_64772_2006,9,team_togo_2006,2006
17,C,15,1,Robert Malm,player_p_21511_2006,9,team_togo_2006,2006
16,D,15,2,Eric Akoto,player_p_01401_2006,9,team_togo_2006,2006
17,C,15,1,Richmond Forson,player_p_58731_2006,9,team_togo_2006,2006
17,C,15,1,Adékambi Olufadé,player_p_44097_2006,9,team_togo_2006,2006
17,C,15,1,Alaixys Romao,player_p_80410_2006,9,team_togo_2006,2006
17,C,15,1,Kossi Agassa,player_p_30416_2006,9,team_togo_2006,2006
17,C,15,1,Mohamed Kader,player_p_04210_2006,9,team_togo_2006,2006
17,C,15,1,Yao Junior Sènaya,player_p_22298_2006,9,team_togo_2006,2006
17,C,15,1,Ludovic Assemoassa,player_p_00077_2006,9,team_togo_2006,2006
16,D,15,2,Affo Erassa,player_p_53024_2006,9,team_togo_2006,2006
16,D,15,2,Franck Atsou,player_p_10224_2006,9,team_togo_2006,2006
16,D,15,2,Kodjovi Obilalé,player_p_60422_2006,9,team_togo_2006,2006
17,C,15,1,Assimiou Touré,player_p_98500_2006,9,team_togo_2006,2006
16,C,15,2,Shaka Hislop,player_p_09117_2006,9,team_trinidad_and_tobago_2006,2006
15,D,15,3,Ian Cox,player_p_57974_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Avery John,player_p_86728_2006,9,team_trinidad_and_tobago_2006,2006
15,D,15,3,Marvin Andrews,player_p_77807_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Brent Sancho,player_p_52480_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Dennis Lawrence,player_p_49762_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Chris Birchall,player_p_05918_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Cyd Gray,player_p_40120_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Aurtis Whitley,player_p_77687_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Russell Latapy,player_p_61974_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Carlos Edwards,player_p_52850_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Collin Samuel,player_p_56282_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Cornell Glen,player_p_78050_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Stern John,player_p_88830_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Kenwyne Jones,player_p_33665_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Evans Wise,player_p_03524_2006,9,team_trinidad_and_tobago_2006,2006
15,D,15,3,David Atiba Charles,player_p_23065_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Densill Theobald,player_p_22492_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Dwight Yorke,player_p_94201_2006,9,team_trinidad_and_tobago_2006,2006
15,D,15,3,Jason Scotland,player_p_62644_2006,9,team_trinidad_and_tobago_2006,2006
16,C,15,2,Kelvin Jack,player_p_74150_2006,9,team_trinidad_and_tobago_2006,2006
15,D,15,3,Clayton Ince,player_p_34430_2006,9,team_trinidad_and_tobago_2006,2006
15,D,15,3,Anthony Wolfe,player_p_26454_2006,9,team_trinidad_and_tobago_2006,2006
17,C,15,1,Ali Boumnijel,player_p_52641_2006,9,team_tunisia_2006,2006
17,C,15,1,Karim Essediri,player_p_31347_2006,9,team_tunisia_2006,2006
17,C,15,1,Karim Haggui,player_p_72448_2006,9,team_tunisia_2006,2006
17,C,15,1,Alaeddine Yahia,player_p_96363_2006,9,team_tunisia_2006,2006
17,C,15,1,Ziad Jaziri,player_p_00640_2006,9,team_tunisia_2006,2006
17,C,15,1,Hatem Trabelsi,player_p_82870_2006,9,team_tunisia_2006,2006
17,C,15,1,Haykel Guemamdia,player_p_33293_2006,9,team_tunisia_2006,2006
17,C,15,1,Mehdi Nafti,player_p_69034_2006,9,team_tunisia_2006,2006
17,C,15,1,Yassine Chikhaoui,player_p_27618_2006,9,team_tunisia_2006,2006
17,C,15,1,Kaies Ghodhbane,player_p_41620_2006,9,team_tunisia_2006,2006
17,C,15,1,Francileudo Santos,player_p_09041_2006,9,team_tunisia_2006,2006
17,C,15,1,Jawhar Mnari,player_p_61850_2006,9,team_tunisia_2006,2006
17,C,15,1,Riadh Bouazizi,player_p_89154_2006,9,team_tunisia_2006,2006
17,C,15,1,Adel Chedli,player_p_63068_2006,9,team_tunisia_2006,2006
17,C,15,1,Radhi Jaïdi,player_p_76769_2006,9,team_tunisia_2006,2006
16,D,15,2,Adel Nefzi,player_p_66577_2006,9,team_tunisia_2006,2006
17,C,15,1,Chaouki Ben Saada,player_p_54768_2006,9,team_tunisia_2006,2006
17,C,15,1,David Jemmali,player_p_69430_2006,9,team_tunisia_2006,2006
17,C,15,1,Anis Ayari,player_p_40581_2006,9,team_tunisia_2006,2006
17,C,15,1,Hamed Namouchi,player_p_61670_2006,9,team_tunisia_2006,2006
16,D,15,2,Karim Saidi,player_p_08678_2006,9,team_tunisia_2006,2006
16,D,15,2,Hamdi Kasraoui,player_p_79202_2006,9,team_tunisia_2006,2006
16,D,15,2,Sofiane Melliti,player_p_91602_2006,9,team_tunisia_2006,2006
17,C,15,1,Oleksandr Shovkovskyi,player_p_91649_2006,9,team_ukraine_2006,2006
17,C,15,1,Andriy Nesmachniy,player_p_17420_2006,9,team_ukraine_2006,2006
16,D,15,2,Oleksandr Yatsenko,player_p_96896_2006,9,team_ukraine_2006,2006
17,C,15,1,Anatoliy Tymoshchuk,player_p_60675_2006,9,team_ukraine_2006,2006
17,C,15,1,Volodymyr Yezerskiy,player_p_35676_2006,9,team_ukraine_2006,2006
17,C,15,1,Andriy Rusol,player_p_07368_2006,9,team_ukraine_2006,2006
17,C,15,1,Andriy Shevchenko,player_p_86650_2006,9,team_ukraine_2006,2006
17,C,15,1,Oleh Shelayev,player_p_56584_2006,9,team_ukraine_2006,2006
17,C,15,1,Oleh Husyev,player_p_82307_2006,9,team_ukraine_2006,2006
17,C,15,1,Andriy Voronin,player_p_99083_2006,9,team_ukraine_2006,2006
17,C,15,1,Serhii Rebrov,player_p_56553_2006,9,team_ukraine_2006,2006
16,D,15,2,Andriy Pyatov,player_p_37090_2006,9,team_ukraine_2006,2006
16,D,15,2,Dmytro Chyhrynskyi,player_p_32374_2006,9,team_ukraine_2006,2006
17,C,15,1,Andriy Husin,player_p_47335_2006,9,team_ukraine_2006,2006
17,C,15,1,Artem Milevskyi,player_p_69073_2006,9,team_ukraine_2006,2006
17,C,15,1,Andriy Vorobey,player_p_58919_2006,9,team_ukraine_2006,2006
17,C,15,1,Vladyslav Vashchuk,player_p_27508_2006,9,team_ukraine_2006,2006
16,D,15,2,Serhiy Nazarenko,player_p_60032_2006,9,team_ukraine_2006,2006
17,C,15,1,Maksym Kalynychenko,player_p_98387_2006,9,team_ukraine_2006,2006
17,C,15,1,Oleksiy Byelik,player_p_55388_2006,9,team_ukraine_2006,2006
17,C,15,1,Ruslan Rotan,player_p_67256_2006,9,team_ukraine_2006,2006
17,C,15,1,Vyacheslav Sviderskyi,player_p_18200_2006,9,team_ukraine_2006,2006
16,D,15,2,Bohdan Shust,player_p_96162_2006,9,team_ukraine_2006,2006
16,D,15,2,Tim Howard,player_p_50522_2006,9,team_united_states_2006,2006
16,D,15,2,Chris Albright,player_p_59999_2006,9,team_united_states_2006,2006
17,C,15,1,Carlos Bocanegra,player_p_12548_2006,9,team_united_states_2006,2006
17,C,15,1,Pablo Mastroeni,player_p_58649_2006,9,team_united_states_2006,2006
17,C,15,1,John O'Brien,player_p_88043_2006,9,team_united_states_2006,2006
17,C,15,1,Steve Cherundolo,player_p_77238_2006,9,team_united_states_2006,2006
17,C,15,1,Eddie Lewis,player_p_97784_2006,9,team_united_states_2006,2006
17,C,15,1,Clint Dempsey,player_p_18672_2006,9,team_united_states_2006,2006
17,C,15,1,Eddie Johnson,player_p_80859_2006,9,team_united_states_2006,2006
17,C,15,1,Claudio Reyna,player_p_97459_2006,9,team_united_states_2006,2006
16,D,15,2,Brian Ching,player_p_71080_2006,9,team_united_states_2006,2006
16,D,15,2,Gregg Berhalter,player_p_09888_2006,9,team_united_states_2006,2006
17,C,15,1,Jimmy Conrad,player_p_83190_2006,9,team_united_states_2006,2006
17,C,15,1,Ben Olsen,player_p_60945_2006,9,team_united_states_2006,2006
17,C,15,1,Bobby Convey,player_p_42535_2006,9,team_united_states_2006,2006
17,C,15,1,Josh Wolff,player_p_78068_2006,9,team_united_states_2006,2006
17,C,15,1,DaMarcus Beasley,player_p_91976_2006,9,team_united_states_2006,2006
17,C,15,1,Kasey Keller,player_p_07553_2006,9,team_united_states_2006,2006
16,D,15,2,Marcus Hahnemann,player_p_92673_2006,9,team_united_states_2006,2006
17,C,15,1,Brian McBride,player_p_60597_2006,9,team_united_states_2006,2006
17,C,15,1,Landon Donovan,player_p_05728_2006,9,team_united_states_2006,2006
17,C,15,1,Oguchi Onyewu,player_p_87765_2006,9,team_united_states_2006,2006
17,C,15,1,Eddie Pope,player_p_02842_2006,9,team_united_states_2006,2006
15,D,15,3,Lounès Gaouaoui,player_p_98886_2010,9,team_algeria_2010,2010
16,C,15,2,Madjid Bougherra,player_p_21116_2010,9,team_algeria_2010,2010
16,C,15,2,Nadir Belhadj,player_p_00957_2010,9,team_algeria_2010,2010
16,C,15,2,Antar Yahia,player_p_77742_2010,9,team_algeria_2010,2010
16,C,15,2,Rafik Halliche,player_p_19453_2010,9,team_algeria_2010,2010
15,D,15,3,Yazid Mansouri,player_p_30221_2010,9,team_algeria_2010,2010
